date,county,state,cases,deaths,FIPStxt,State2,Region,population,current_crate,current_drate,drate,crate,state_death,state_case,case_day,death_day
07/21/20,Tulare,California,7120,168.00,6107,CA,County,466195,1527.26,36.04,126.13,9532.49,7,9,224.00,1.00
07/22/20,Tulare,California,7603,168.00,6107,CA,County,466195,1630.86,36.04,126.13,9532.49,7,9,483.00,0.00
07/23/20,Tulare,California,7876,168.00,6107,CA,County,466195,1689.42,36.04,126.13,9532.49,7,9,273.00,0.00
07/24/20,Tulare,California,8210,168.00,6107,CA,County,466195,1761.07,36.04,126.13,9532.49,7,9,334.00,0.00
07/25/20,Tulare,California,8210,168.00,6107,CA,County,466195,1761.07,36.04,126.13,9532.49,7,9,0.00,0.00
07/26/20,Tulare,California,8310,168.00,6107,CA,County,466195,1782.52,36.04,126.13,9532.49,7,9,100.00,0.00
07/27/20,Tulare,California,8534,172.00,6107,CA,County,466195,1830.56,36.89,126.13,9532.49,7,9,224.00,4.00
07/28/20,Tulare,California,8862,173.00,6107,CA,County,466195,1900.92,37.11,126.13,9532.49,7,9,328.00,1.00
07/29/20,Tulare,California,9076,173.00,6107,CA,County,466195,1946.82,37.11,126.13,9532.49,7,9,214.00,0.00
07/30/20,Tulare,California,9241,173.00,6107,CA,County,466195,1982.22,37.11,126.13,9532.49,7,9,165.00,0.00
07/31/20,Tulare,California,9454,178.00,6107,CA,County,466195,2027.91,38.18,126.13,9532.49,7,9,213.00,5.00
08/01/20,Tulare,California,9454,178.00,6107,CA,County,466195,2027.91,38.18,126.13,9532.49,7,9,0.00,0.00
08/02/20,Tulare,California,9520,178.00,6107,CA,County,466195,2042.06,38.18,126.13,9532.49,7,9,66.00,0.00
08/03/20,Tulare,California,9745,189.00,6107,CA,County,466195,2090.33,40.54,126.13,9532.49,7,9,225.00,11.00
08/04/20,Tulare,California,9990,193.00,6107,CA,County,466195,2142.88,41.40,126.13,9532.49,7,9,245.00,4.00
08/05/20,Tulare,California,10078,193.00,6107,CA,County,466195,2161.76,41.40,126.13,9532.49,7,9,88.00,0.00
08/06/20,Tulare,California,10334,196.00,6107,CA,County,466195,2216.67,42.04,126.13,9532.49,7,9,256.00,3.00
08/07/20,Tulare,California,10475,196.00,6107,CA,County,466195,2246.91,42.04,126.13,9532.49,7,9,141.00,0.00
08/08/20,Tulare,California,10475,196.00,6107,CA,County,466195,2246.91,42.04,126.13,9532.49,7,9,0.00,0.00
08/09/20,Tulare,California,10505,196.00,6107,CA,County,466195,2253.35,42.04,126.13,9532.49,7,9,30.00,0.00
08/10/20,Tulare,California,10862,196.00,6107,CA,County,466195,2329.93,42.04,126.13,9532.49,7,9,357.00,0.00
08/11/20,Tulare,California,11549,198.00,6107,CA,County,466195,2477.29,42.47,126.13,9532.49,7,9,687.00,2.00
08/12/20,Tulare,California,11643,205.00,6107,CA,County,466195,2497.45,43.97,126.13,9532.49,7,9,94.00,7.00
08/13/20,Tulare,California,11847,205.00,6107,CA,County,466195,2541.21,43.97,126.13,9532.49,7,9,204.00,0.00
08/14/20,Tulare,California,12105,205.00,6107,CA,County,466195,2596.55,43.97,126.13,9532.49,7,9,258.00,0.00
08/15/20,Tulare,California,12105,205.00,6107,CA,County,466195,2596.55,43.97,126.13,9532.49,7,9,0.00,0.00
08/16/20,Tulare,California,12262,205.00,6107,CA,County,466195,2630.23,43.97,126.13,9532.49,7,9,157.00,0.00
08/17/20,Tulare,California,12451,206.00,6107,CA,County,466195,2670.77,44.19,126.13,9532.49,7,9,189.00,1.00
08/18/20,Tulare,California,12718,206.00,6107,CA,County,466195,2728.04,44.19,126.13,9532.49,7,9,267.00,0.00
08/19/20,Tulare,California,12836,208.00,6107,CA,County,466195,2753.35,44.62,126.13,9532.49,7,9,118.00,2.00
08/20/20,Tulare,California,13022,208.00,6107,CA,County,466195,2793.25,44.62,126.13,9532.49,7,9,186.00,0.00
08/21/20,Tulare,California,13117,210.00,6107,CA,County,466195,2813.63,45.05,126.13,9532.49,7,9,95.00,2.00
08/22/20,Tulare,California,13117,210.00,6107,CA,County,466195,2813.63,45.05,126.13,9532.49,7,9,0.00,0.00
08/23/20,Tulare,California,13196,210.00,6107,CA,County,466195,2830.58,45.05,126.13,9532.49,7,9,79.00,0.00
08/24/20,Tulare,California,13431,216.00,6107,CA,County,466195,2880.98,46.33,126.13,9532.49,7,9,235.00,6.00
08/25/20,Tulare,California,13609,216.00,6107,CA,County,466195,2919.16,46.33,126.13,9532.49,7,9,178.00,0.00
08/26/20,Tulare,California,13673,224.00,6107,CA,County,466195,2932.89,48.05,126.13,9532.49,7,9,64.00,8.00
08/27/20,Tulare,California,13775,229.00,6107,CA,County,466195,2954.77,49.12,126.13,9532.49,7,9,102.00,5.00
08/28/20,Tulare,California,13884,232.00,6107,CA,County,466195,2978.15,49.76,126.13,9532.49,7,9,109.00,3.00
08/29/20,Tulare,California,13884,232.00,6107,CA,County,466195,2978.15,49.76,126.13,9532.49,7,9,0.00,0.00
08/30/20,Tulare,California,13890,232.00,6107,CA,County,466195,2979.44,49.76,126.13,9532.49,7,9,6.00,0.00
08/31/20,Tulare,California,14079,233.00,6107,CA,County,466195,3019.98,49.98,126.13,9532.49,7,9,189.00,1.00
09/01/20,Tulare,California,14305,234.00,6107,CA,County,466195,3068.46,50.19,126.13,9532.49,7,9,226.00,1.00
09/02/20,Tulare,California,14442,240.00,6107,CA,County,466195,3097.85,51.48,126.13,9532.49,7,9,137.00,6.00
09/03/20,Tulare,California,14552,243.00,6107,CA,County,466195,3121.44,52.12,126.13,9532.49,7,9,110.00,3.00
09/04/20,Tulare,California,14677,243.00,6107,CA,County,466195,3148.25,52.12,126.13,9532.49,7,9,125.00,0.00
09/05/20,Tulare,California,14677,243.00,6107,CA,County,466195,3148.25,52.12,126.13,9532.49,7,9,0.00,0.00
09/06/20,Tulare,California,14677,243.00,6107,CA,County,466195,3148.25,52.12,126.13,9532.49,7,9,0.00,0.00
09/07/20,Tulare,California,14677,243.00,6107,CA,County,466195,3148.25,52.12,126.13,9532.49,7,9,0.00,0.00
09/08/20,Tulare,California,14816,246.00,6107,CA,County,466195,3178.07,52.77,126.13,9532.49,7,9,139.00,3.00
09/09/20,Tulare,California,14967,246.00,6107,CA,County,466195,3210.46,52.77,126.13,9532.49,7,9,151.00,0.00
09/10/20,Tulare,California,15043,246.00,6107,CA,County,466195,3226.76,52.77,126.13,9532.49,7,9,76.00,0.00
09/11/20,Tulare,California,15114,247.00,6107,CA,County,466195,3241.99,52.98,126.13,9532.49,7,9,71.00,1.00
09/12/20,Tulare,California,15114,247.00,6107,CA,County,466195,3241.99,52.98,126.13,9532.49,7,9,0.00,0.00
09/13/20,Tulare,California,15114,247.00,6107,CA,County,466195,3241.99,52.98,126.13,9532.49,7,9,0.00,0.00
09/14/20,Tulare,California,15270,251.00,6107,CA,County,466195,3275.45,53.84,126.13,9532.49,7,9,156.00,4.00
09/15/20,Tulare,California,15361,253.00,6107,CA,County,466195,3294.97,54.27,126.13,9532.49,7,9,91.00,2.00
09/16/20,Tulare,California,15486,255.00,6107,CA,County,466195,3321.79,54.70,126.13,9532.49,7,9,125.00,2.00
09/17/20,Tulare,California,15517,256.00,6107,CA,County,466195,3328.44,54.91,126.13,9532.49,7,9,31.00,1.00
09/18/20,Tulare,California,15599,256.00,6107,CA,County,466195,3346.02,54.91,126.13,9532.49,7,9,82.00,0.00
09/19/20,Tulare,California,15599,256.00,6107,CA,County,466195,3346.02,54.91,126.13,9532.49,7,9,0.00,0.00
09/20/20,Tulare,California,15599,256.00,6107,CA,County,466195,3346.02,54.91,126.13,9532.49,7,9,0.00,0.00
09/21/20,Tulare,California,15687,256.00,6107,CA,County,466195,3364.90,54.91,126.13,9532.49,7,9,88.00,0.00
09/22/20,Tulare,California,15782,257.00,6107,CA,County,466195,3385.28,55.13,126.13,9532.49,7,9,95.00,1.00
09/23/20,Tulare,California,15829,259.00,6107,CA,County,466195,3395.36,55.56,126.13,9532.49,7,9,47.00,2.00
09/24/20,Tulare,California,15897,259.00,6107,CA,County,466195,3409.95,55.56,126.13,9532.49,7,9,68.00,0.00
09/25/20,Tulare,California,15897,259.00,6107,CA,County,466195,3409.95,55.56,126.13,9532.49,7,9,0.00,0.00
09/26/20,Tulare,California,15970,263.00,6107,CA,County,466195,3425.61,56.41,126.13,9532.49,7,9,73.00,4.00
09/27/20,Tulare,California,15970,263.00,6107,CA,County,466195,3425.61,56.41,126.13,9532.49,7,9,0.00,0.00
09/28/20,Tulare,California,16071,263.00,6107,CA,County,466195,3447.27,56.41,126.13,9532.49,7,9,101.00,0.00
09/29/20,Tulare,California,16204,263.00,6107,CA,County,466195,3475.80,56.41,126.13,9532.49,7,9,133.00,0.00
09/30/20,Tulare,California,16267,263.00,6107,CA,County,466195,3489.31,56.41,126.13,9532.49,7,9,63.00,0.00
10/01/20,Tulare,California,16322,263.00,6107,CA,County,466195,3501.11,56.41,126.13,9532.49,7,9,55.00,0.00
10/02/20,Tulare,California,16399,265.00,6107,CA,County,466195,3517.63,56.84,126.13,9532.49,7,9,77.00,2.00
10/03/20,Tulare,California,16399,265.00,6107,CA,County,466195,3517.63,56.84,126.13,9532.49,7,9,0.00,0.00
10/04/20,Tulare,California,16399,265.00,6107,CA,County,466195,3517.63,56.84,126.13,9532.49,7,9,0.00,0.00
10/05/20,Tulare,California,16490,265.00,6107,CA,County,466195,3537.15,56.84,126.13,9532.49,7,9,91.00,0.00
10/06/20,Tulare,California,16607,265.00,6107,CA,County,466195,3562.24,56.84,126.13,9532.49,7,9,117.00,0.00
10/07/20,Tulare,California,16634,267.00,6107,CA,County,466195,3568.03,57.27,126.13,9532.49,7,9,27.00,2.00
10/08/20,Tulare,California,16718,269.00,6107,CA,County,466195,3586.05,57.70,126.13,9532.49,7,9,84.00,2.00
10/09/20,Tulare,California,16794,269.00,6107,CA,County,466195,3602.36,57.70,126.13,9532.49,7,9,76.00,0.00
10/10/20,Tulare,California,16794,269.00,6107,CA,County,466195,3602.36,57.70,126.13,9532.49,7,9,0.00,0.00
10/11/20,Tulare,California,16794,269.00,6107,CA,County,466195,3602.36,57.70,126.13,9532.49,7,9,0.00,0.00
10/12/20,Tulare,California,16890,269.00,6107,CA,County,466195,3622.95,57.70,126.13,9532.49,7,9,96.00,0.00
10/13/20,Tulare,California,16976,269.00,6107,CA,County,466195,3641.39,57.70,126.13,9532.49,7,9,86.00,0.00
10/14/20,Tulare,California,17015,273.00,6107,CA,County,466195,3649.76,58.56,126.13,9532.49,7,9,39.00,4.00
10/15/20,Tulare,California,17072,274.00,6107,CA,County,466195,3661.99,58.77,126.13,9532.49,7,9,57.00,1.00
10/16/20,Tulare,California,17120,275.00,6107,CA,County,466195,3672.28,58.99,126.13,9532.49,7,9,48.00,1.00
10/17/20,Tulare,California,17120,275.00,6107,CA,County,466195,3672.28,58.99,126.13,9532.49,7,9,0.00,0.00
10/18/20,Tulare,California,17120,275.00,6107,CA,County,466195,3672.28,58.99,126.13,9532.49,7,9,0.00,0.00
10/19/20,Tulare,California,17206,276.00,6107,CA,County,466195,3690.73,59.20,126.13,9532.49,7,9,86.00,1.00
10/20/20,Tulare,California,17317,279.00,6107,CA,County,466195,3714.54,59.85,126.13,9532.49,7,9,111.00,3.00
10/21/20,Tulare,California,17365,282.00,6107,CA,County,466195,3724.84,60.49,126.13,9532.49,7,9,48.00,3.00
10/22/20,Tulare,California,17425,284.00,6107,CA,County,466195,3737.71,60.92,126.13,9532.49,7,9,60.00,2.00
10/23/20,Tulare,California,17495,286.00,6107,CA,County,466195,3752.72,61.35,126.13,9532.49,7,9,70.00,2.00
10/24/20,Tulare,California,17495,286.00,6107,CA,County,466195,3752.72,61.35,126.13,9532.49,7,9,0.00,0.00
10/25/20,Tulare,California,17495,286.00,6107,CA,County,466195,3752.72,61.35,126.13,9532.49,7,9,0.00,0.00
10/26/20,Tulare,California,17590,288.00,6107,CA,County,466195,3773.10,61.78,126.13,9532.49,7,9,95.00,2.00
10/27/20,Tulare,California,17678,288.00,6107,CA,County,466195,3791.98,61.78,126.13,9532.49,7,9,88.00,0.00
10/28/20,Tulare,California,17730,291.00,6107,CA,County,466195,3803.13,62.42,126.13,9532.49,7,9,52.00,3.00
10/29/20,Tulare,California,17800,292.00,6107,CA,County,466195,3818.14,62.63,126.13,9532.49,7,9,70.00,1.00
10/30/20,Tulare,California,17852,293.00,6107,CA,County,466195,3829.30,62.85,126.13,9532.49,7,9,52.00,1.00
10/31/20,Tulare,California,17852,293.00,6107,CA,County,466195,3829.30,62.85,126.13,9532.49,7,9,0.00,0.00
11/01/20,Tulare,California,17852,293.00,6107,CA,County,466195,3829.30,62.85,126.13,9532.49,7,9,0.00,0.00
11/02/20,Tulare,California,17947,295.00,6107,CA,County,466195,3849.68,63.28,126.13,9532.49,7,9,95.00,2.00
11/03/20,Tulare,California,18053,295.00,6107,CA,County,466195,3872.41,63.28,126.13,9532.49,7,9,106.00,0.00
11/04/20,Tulare,California,18117,297.00,6107,CA,County,466195,3886.14,63.71,126.13,9532.49,7,9,64.00,2.00
11/05/20,Tulare,California,18208,297.00,6107,CA,County,466195,3905.66,63.71,126.13,9532.49,7,9,91.00,0.00
11/06/20,Tulare,California,18312,297.00,6107,CA,County,466195,3927.97,63.71,126.13,9532.49,7,9,104.00,0.00
11/07/20,Tulare,California,18312,297.00,6107,CA,County,466195,3927.97,63.71,126.13,9532.49,7,9,0.00,0.00
11/08/20,Tulare,California,18312,297.00,6107,CA,County,466195,3927.97,63.71,126.13,9532.49,7,9,0.00,0.00
11/09/20,Tulare,California,18429,299.00,6107,CA,County,466195,3953.07,64.14,126.13,9532.49,7,9,117.00,2.00
11/10/20,Tulare,California,18610,299.00,6107,CA,County,466195,3991.89,64.14,126.13,9532.49,7,9,181.00,0.00
11/11/20,Tulare,California,18610,299.00,6107,CA,County,466195,3991.89,64.14,126.13,9532.49,7,9,0.00,0.00
11/12/20,Tulare,California,18741,299.00,6107,CA,County,466195,4019.99,64.14,126.13,9532.49,7,9,131.00,0.00
11/13/20,Tulare,California,18896,300.00,6107,CA,County,466195,4053.24,64.35,126.13,9532.49,7,9,155.00,1.00
11/14/20,Tulare,California,18896,300.00,6107,CA,County,466195,4053.24,64.35,126.13,9532.49,7,9,0.00,0.00
11/15/20,Tulare,California,18896,300.00,6107,CA,County,466195,4053.24,64.35,126.13,9532.49,7,9,0.00,0.00
11/16/20,Tulare,California,19054,300.00,6107,CA,County,466195,4087.13,64.35,126.13,9532.49,7,9,158.00,0.00
11/17/20,Tulare,California,19320,301.00,6107,CA,County,466195,4144.19,64.57,126.13,9532.49,7,9,266.00,1.00
11/18/20,Tulare,California,19461,301.00,6107,CA,County,466195,4174.43,64.57,126.13,9532.49,7,9,141.00,0.00
11/19/20,Tulare,California,19553,303.00,6107,CA,County,466195,4194.17,64.99,126.13,9532.49,7,9,92.00,2.00
11/20/20,Tulare,California,19673,303.00,6107,CA,County,466195,4219.91,64.99,126.13,9532.49,7,9,120.00,0.00
11/21/20,Tulare,California,19673,303.00,6107,CA,County,466195,4219.91,64.99,126.13,9532.49,7,9,0.00,0.00
11/22/20,Tulare,California,19752,303.00,6107,CA,County,466195,4236.85,64.99,126.13,9532.49,7,9,79.00,0.00
11/23/20,Tulare,California,19882,304.00,6107,CA,County,466195,4264.74,65.21,126.13,9532.49,7,9,130.00,1.00
11/24/20,Tulare,California,20352,305.00,6107,CA,County,466195,4365.56,65.42,126.13,9532.49,7,9,470.00,1.00
11/25/20,Tulare,California,20550,308.00,6107,CA,County,466195,4408.03,66.07,126.13,9532.49,7,9,198.00,3.00
11/26/20,Tulare,California,20550,308.00,6107,CA,County,466195,4408.03,66.07,126.13,9532.49,7,9,0.00,0.00
11/27/20,Tulare,California,20649,308.00,6107,CA,County,466195,4429.26,66.07,126.13,9532.49,7,9,99.00,0.00
11/28/20,Tulare,California,20634,308.00,6107,CA,County,466195,4426.04,66.07,126.13,9532.49,7,9,-15.00,0.00
11/29/20,Tulare,California,20701,308.00,6107,CA,County,466195,4440.42,66.07,126.13,9532.49,7,9,67.00,0.00
11/30/20,Tulare,California,20913,312.00,6107,CA,County,466195,4485.89,66.92,126.13,9532.49,7,9,212.00,4.00
12/01/20,Tulare,California,21332,312.00,6107,CA,County,466195,4575.77,66.92,126.13,9532.49,7,9,419.00,0.00
12/02/20,Tulare,California,21778,314.00,6107,CA,County,466195,4671.44,67.35,126.13,9532.49,7,9,446.00,2.00
12/03/20,Tulare,California,22088,315.00,6107,CA,County,466195,4737.93,67.57,126.13,9532.49,7,9,310.00,1.00
12/04/20,Tulare,California,22386,317.00,6107,CA,County,466195,4801.85,68.00,126.13,9532.49,7,9,298.00,2.00
12/05/20,Tulare,California,22386,317.00,6107,CA,County,466195,4801.85,68.00,126.13,9532.49,7,9,0.00,0.00
12/06/20,Tulare,California,22660,317.00,6107,CA,County,466195,4860.63,68.00,126.13,9532.49,7,9,274.00,0.00
12/07/20,Tulare,California,22857,317.00,6107,CA,County,466195,4902.88,68.00,126.13,9532.49,7,9,197.00,0.00
12/08/20,Tulare,California,23662,319.00,6107,CA,County,466195,5075.56,68.43,126.13,9532.49,7,9,805.00,2.00
12/09/20,Tulare,California,24239,323.00,6107,CA,County,466195,5199.33,69.28,126.13,9532.49,7,9,577.00,4.00
12/10/20,Tulare,California,24624,326.00,6107,CA,County,466195,5281.91,69.93,126.13,9532.49,7,9,385.00,3.00
12/11/20,Tulare,California,25042,327.00,6107,CA,County,466195,5371.57,70.14,126.13,9532.49,7,9,418.00,1.00
12/12/20,Tulare,California,25042,327.00,6107,CA,County,466195,5371.57,70.14,126.13,9532.49,7,9,0.00,0.00
12/13/20,Tulare,California,25333,327.00,6107,CA,County,466195,5433.99,70.14,126.13,9532.49,7,9,291.00,0.00
12/14/20,Tulare,California,25707,330.00,6107,CA,County,466195,5514.22,70.79,126.13,9532.49,7,9,374.00,3.00
12/15/20,Tulare,California,26669,332.00,6107,CA,County,466195,5720.57,71.21,126.13,9532.49,7,9,962.00,2.00
12/16/20,Tulare,California,27390,339.00,6107,CA,County,466195,5875.22,72.72,126.13,9532.49,7,9,721.00,7.00
12/17/20,Tulare,California,27790,346.00,6107,CA,County,466195,5961.02,74.22,126.13,9532.49,7,9,400.00,7.00
12/18/20,Tulare,California,28130,353.00,6107,CA,County,466195,6033.96,75.72,126.13,9532.49,7,9,340.00,7.00
12/19/20,Tulare,California,28322,353.00,6107,CA,County,466195,6075.14,75.72,126.13,9532.49,7,9,192.00,0.00
12/20/20,Tulare,California,28734,353.00,6107,CA,County,466195,6163.52,75.72,126.13,9532.49,7,9,412.00,0.00
12/21/20,Tulare,California,29364,354.00,6107,CA,County,466195,6298.65,75.93,126.13,9532.49,7,9,630.00,1.00
12/22/20,Tulare,California,30051,360.00,6107,CA,County,466195,6446.02,77.22,126.13,9532.49,7,9,687.00,6.00
12/23/20,Tulare,California,30422,373.00,6107,CA,County,466195,6525.60,80.01,126.13,9532.49,7,9,371.00,13.00
12/24/20,Tulare,California,30422,373.00,6107,CA,County,466195,6525.60,80.01,126.13,9532.49,7,9,0.00,0.00
12/25/20,Tulare,California,30827,373.00,6107,CA,County,466195,6612.47,80.01,126.13,9532.49,7,9,405.00,0.00
12/26/20,Tulare,California,31323,373.00,6107,CA,County,466195,6718.86,80.01,126.13,9532.49,7,9,496.00,0.00
12/27/20,Tulare,California,31665,373.00,6107,CA,County,466195,6792.22,80.01,126.13,9532.49,7,9,342.00,0.00
12/28/20,Tulare,California,32109,386.00,6107,CA,County,466195,6887.46,82.80,126.13,9532.49,7,9,444.00,13.00
12/29/20,Tulare,California,32578,389.00,6107,CA,County,466195,6988.06,83.44,126.13,9532.49,7,9,469.00,3.00
12/30/20,Tulare,California,33125,399.00,6107,CA,County,466195,7105.40,85.59,126.13,9532.49,7,9,547.00,10.00
12/31/20,Tulare,California,33443,406.00,6107,CA,County,466195,7173.61,87.09,126.13,9532.49,7,9,318.00,7.00
01/01/21,Tulare,California,33443,406.00,6107,CA,County,466195,7173.61,87.09,126.13,9532.49,7,9,0.00,0.00
01/02/21,Tulare,California,33994,406.00,6107,CA,County,466195,7291.80,87.09,126.13,9532.49,7,9,551.00,0.00
01/03/21,Tulare,California,34479,406.00,6107,CA,County,466195,7395.83,87.09,126.13,9532.49,7,9,485.00,0.00
01/04/21,Tulare,California,34742,419.00,6107,CA,County,466195,7452.25,89.88,126.13,9532.49,7,9,263.00,13.00
01/05/21,Tulare,California,35286,421.00,6107,CA,County,466195,7568.94,90.31,126.13,9532.49,7,9,544.00,2.00
01/06/21,Tulare,California,35890,433.00,6107,CA,County,466195,7698.50,92.88,126.13,9532.49,7,9,604.00,12.00
01/07/21,Tulare,California,36214,442.00,6107,CA,County,466195,7767.99,94.81,126.13,9532.49,7,9,324.00,9.00
01/08/21,Tulare,California,36936,455.00,6107,CA,County,466195,7922.86,97.60,126.13,9532.49,7,9,722.00,13.00
01/09/21,Tulare,California,36946,455.00,6107,CA,County,466195,7925.01,97.60,126.13,9532.49,7,9,10.00,0.00
01/10/21,Tulare,California,37684,455.00,6107,CA,County,466195,8083.31,97.60,126.13,9532.49,7,9,738.00,0.00
01/11/21,Tulare,California,38284,464.00,6107,CA,County,466195,8212.01,99.53,126.13,9532.49,7,9,600.00,9.00
01/12/21,Tulare,California,38909,474.00,6107,CA,County,466195,8346.08,101.67,126.13,9532.49,7,9,625.00,10.00
01/13/21,Tulare,California,39347,482.00,6107,CA,County,466195,8440.03,103.39,126.13,9532.49,7,9,438.00,8.00
01/14/21,Tulare,California,39723,494.00,6107,CA,County,466195,8520.68,105.96,126.13,9532.49,7,9,376.00,12.00
01/15/21,Tulare,California,40176,501.00,6107,CA,County,466195,8617.85,107.47,126.13,9532.49,7,9,453.00,7.00
01/16/21,Tulare,California,40176,501.00,6107,CA,County,466195,8617.85,107.47,126.13,9532.49,7,9,0.00,0.00
01/17/21,Tulare,California,40655,501.00,6107,CA,County,466195,8720.60,107.47,126.13,9532.49,7,9,479.00,0.00
01/18/21,Tulare,California,41016,501.00,6107,CA,County,466195,8798.04,107.47,126.13,9532.49,7,9,361.00,0.00
01/19/21,Tulare,California,41867,506.00,6107,CA,County,466195,8980.58,108.54,126.13,9532.49,7,9,851.00,5.00
01/20/21,Tulare,California,42186,515.00,6107,CA,County,466195,9049.00,110.47,126.13,9532.49,7,9,319.00,9.00
01/21/21,Tulare,California,42541,529.00,6107,CA,County,466195,9125.15,113.47,126.13,9532.49,7,9,355.00,14.00
01/22/21,Tulare,California,42759,531.00,6107,CA,County,466195,9171.91,113.90,126.13,9532.49,7,9,218.00,2.00
01/23/21,Tulare,California,42759,531.00,6107,CA,County,466195,9171.91,113.90,126.13,9532.49,7,9,0.00,0.00
01/24/21,Tulare,California,42759,531.00,6107,CA,County,466195,9171.91,113.90,126.13,9532.49,7,9,0.00,0.00
01/25/21,Tulare,California,43574,542.00,6107,CA,County,466195,9346.73,116.26,126.13,9532.49,7,9,815.00,11.00
01/26/21,Tulare,California,43574,542.00,6107,CA,County,466195,9346.73,116.26,126.13,9532.49,7,9,0.00,0.00
01/27/21,Tulare,California,43574,542.00,6107,CA,County,466195,9346.73,116.26,126.13,9532.49,7,9,0.00,0.00
01/28/21,Tulare,California,43574,542.00,6107,CA,County,466195,9346.73,116.26,126.13,9532.49,7,9,0.00,0.00
01/29/21,Tulare,California,43742,573.00,6107,CA,County,466195,9382.77,122.91,126.13,9532.49,7,9,168.00,31.00
01/30/21,Tulare,California,43925,588.00,6107,CA,County,466195,9422.02,126.13,126.13,9532.49,7,9,183.00,15.00
01/31/21,Tulare,California,44203,588.00,6107,CA,County,466195,9481.65,126.13,126.13,9532.49,7,9,278.00,0.00
02/01/21,Tulare,California,44440,588.00,6107,CA,County,466195,9532.49,126.13,126.13,9532.49,7,9,237.00,0.00
03/27/20,Kings,California,1,0.00,6031,CA,County,152940,0.65,0.00,115.73,13607.95,8,3,1.00,0.00
