date,race,age,confirmed_cases_total,confirmed_cases_percent,deaths_total,deaths_percent,population_percent
2020-05-29,Other,Total,7283,0.096,74,0.019000000000000003,0.027000000000000003
2020-05-29,White,0-17,342,0.084,0,0.0,0.292
2020-05-29,White,18-34,2974,0.147,3,0.077,0.302
2020-05-29,White,35-49,3010,0.157,13,0.07200000000000001,0.325
2020-05-29,White,50-64,3877,0.212,119,0.196,0.43
2020-05-29,White,65-79,3030,0.337,422,0.33399999999999996,0.54
2020-05-29,White,80+,2111,0.425,760,0.42200000000000004,0.5720000000000001
2020-05-29,White,Total,15357,0.203,1317,0.33799999999999997,0.366
2020-05-30,Asian,0-17,155,0.035,0,0.0,0.13
2020-05-30,Asian,18-34,1642,0.077,3,0.073,0.151
2020-05-30,Asian,35-49,1978,0.099,16,0.08700000000000001,0.179
2020-05-30,Asian,50-64,2096,0.111,66,0.107,0.16699999999999998
2020-05-30,Asian,65-79,1093,0.119,154,0.12,0.172
2020-05-30,Asian,80+,848,0.16699999999999998,380,0.207,0.172
2020-05-30,Asian,Total,7821,0.1,619,0.156,0.157
2020-05-30,Black,0-17,82,0.019,0,0.0,0.054000000000000006
2020-05-30,Black,18-34,869,0.040999999999999995,3,0.073,0.065
2020-05-30,Black,35-49,889,0.045,16,0.08700000000000001,0.059
2020-05-30,Black,50-64,1120,0.06,62,0.10099999999999999,0.064
2020-05-30,Black,65-79,753,0.08199999999999999,154,0.12,0.055
2020-05-30,Black,80+,420,0.083,162,0.08800000000000001,0.048
2020-05-30,Black,Total,4137,0.053,397,0.1,0.06
2020-05-30,Latino,0-17,3159,0.7170000000000001,0,0.0,0.479
2020-05-30,Latino,18-34,13121,0.619,29,0.7070000000000001,0.45
2020-05-30,Latino,35-49,11814,0.596,138,0.75,0.415
2020-05-30,Latino,50-64,9812,0.522,357,0.58,0.322
2020-05-30,Latino,65-79,3575,0.387,527,0.409,0.218
2020-05-30,Latino,80+,1385,0.272,494,0.26899999999999996,0.196
2020-05-30,Latino,Total,42897,0.545,1545,0.39,0.389
2020-05-30,Other,0-17,638,0.145,0,0.0,0.044000000000000004
2020-05-30,Other,18-34,2466,0.11699999999999999,2,0.049,0.032
2020-05-30,Other,35-49,2046,0.10300000000000001,2,0.01,0.021
2020-05-30,Other,50-64,1792,0.096,10,0.016,0.017
2020-05-30,Other,65-79,711,0.07600000000000001,25,0.019000000000000003,0.015
2020-05-30,Other,80+,286,0.056,33,0.018000000000000002,0.013
2020-05-30,Other,Total,7941,0.10099999999999999,72,0.019000000000000003,0.027000000000000003
2020-05-30,White,0-17,373,0.085,0,0.0,0.292
2020-05-30,White,18-34,3113,0.147,4,0.098,0.302
2020-05-30,White,35-49,3111,0.157,12,0.065,0.325
2020-05-30,White,50-64,3986,0.212,120,0.195,0.43
2020-05-30,White,65-79,3098,0.336,428,0.332,0.54
2020-05-30,White,80+,2147,0.42200000000000004,769,0.418,0.5720000000000001
2020-05-30,White,Total,15843,0.201,1333,0.336,0.366
2020-05-31,Asian,0-17,157,0.034,0,0.0,0.13
2020-05-31,Asian,18-34,1648,0.076,3,0.07100000000000001,0.151
2020-05-31,Asian,35-49,1984,0.098,16,0.08700000000000001,0.179
2020-05-31,Asian,50-64,2108,0.11,67,0.10800000000000001,0.16699999999999998
2020-05-31,Asian,65-79,1094,0.11699999999999999,154,0.119,0.172
2020-05-31,Asian,80+,853,0.166,384,0.208,0.172
2020-05-31,Asian,Total,7854,0.099,624,0.156,0.157
2020-05-31,Black,0-17,82,0.018000000000000002,0,0.0,0.054000000000000006
2020-05-31,Black,18-34,882,0.040999999999999995,3,0.07100000000000001,0.065
2020-05-31,Black,35-49,898,0.045,16,0.08700000000000001,0.059
2020-05-31,Black,50-64,1127,0.059,62,0.099,0.064
2020-05-31,Black,65-79,757,0.081,155,0.119,0.055
2020-05-31,Black,80+,422,0.08199999999999999,163,0.08800000000000001,0.048
2020-05-31,Black,Total,4172,0.052000000000000005,399,0.1,0.06
2020-05-31,Latino,0-17,3202,0.705,0,0.0,0.479
2020-05-31,Latino,18-34,13309,0.616,30,0.7140000000000001,0.45
2020-05-31,Latino,35-49,11932,0.593,138,0.75,0.415
2020-05-31,Latino,50-64,9903,0.521,364,0.5820000000000001,0.322
2020-05-31,Latino,65-79,3616,0.387,536,0.412,0.218
2020-05-31,Latino,80+,1397,0.272,495,0.268,0.196
2020-05-31,Latino,Total,43392,0.5429999999999999,1563,0.39,0.389
2020-05-31,Other,0-17,724,0.16,0,0.0,0.044000000000000004
2020-05-31,Other,18-34,2643,0.12199999999999998,2,0.048,0.032
2020-05-31,Other,35-49,2180,0.108,2,0.01,0.021
2020-05-31,Other,50-64,1878,0.099,10,0.016,0.017
2020-05-31,Other,65-79,745,0.08,26,0.02,0.015
2020-05-31,Other,80+,302,0.058,33,0.017,0.013
2020-05-31,Other,Total,8474,0.106,73,0.017,0.027000000000000003
2020-05-31,White,0-17,374,0.08199999999999999,0,0.0,0.292
2020-05-31,White,18-34,3132,0.145,4,0.095,0.302
2020-05-31,White,35-49,3137,0.156,12,0.065,0.325
2020-05-31,White,50-64,4009,0.21100000000000002,122,0.195,0.43
2020-05-31,White,65-79,3121,0.33399999999999996,431,0.331,0.54
2020-05-31,White,80+,2166,0.42100000000000004,775,0.419,0.5720000000000001
2020-05-31,White,Total,15954,0.2,1344,0.336,0.366
2020-06-01,Asian,0-17,159,0.034,0,0.0,0.13
2020-06-01,Asian,18-34,1665,0.075,3,0.068,0.151
2020-06-01,Asian,35-49,1996,0.09699999999999999,17,0.092,0.179
2020-06-01,Asian,50-64,2125,0.11,67,0.107,0.16699999999999998
2020-06-01,Asian,65-79,1105,0.11699999999999999,154,0.11699999999999999,0.172
2020-06-01,Asian,80+,862,0.165,390,0.207,0.172
2020-06-01,Asian,Total,7922,0.098,631,0.155,0.157
2020-06-01,Black,0-17,82,0.018000000000000002,0,0.0,0.054000000000000006
2020-06-01,Black,18-34,895,0.040999999999999995,4,0.091,0.065
2020-06-01,Black,35-49,904,0.044000000000000004,17,0.091,0.059
2020-06-01,Black,50-64,1139,0.059,63,0.1,0.064
2020-06-01,Black,65-79,765,0.081,157,0.119,0.055
2020-06-01,Black,80+,429,0.08199999999999999,167,0.08900000000000001,0.048
2020-06-01,Black,Total,4218,0.052000000000000005,408,0.1,0.06
2020-06-01,Latino,0-17,3260,0.6990000000000001,0,0.0,0.479
2020-06-01,Latino,18-34,13481,0.613,30,0.682,0.45
2020-06-01,Latino,35-49,12091,0.591,138,0.742,0.415
2020-06-01,Latino,50-64,10007,0.519,368,0.584,0.322
2020-06-01,Latino,65-79,3649,0.387,542,0.412,0.218
2020-06-01,Latino,80+,1429,0.27399999999999997,504,0.268,0.196
2020-06-01,Latino,Total,43951,0.542,1582,0.39,0.389
2020-06-01,Other,0-17,781,0.168,0,0.0,0.044000000000000004
2020-06-01,Other,18-34,2803,0.127,2,0.045,0.032
2020-06-01,Other,35-49,2303,0.11299999999999999,2,0.01,0.021
2020-06-01,Other,50-64,1974,0.10300000000000001,10,0.016,0.017
2020-06-01,Other,65-79,764,0.08000000000000002,25,0.019000000000000003,0.015
2020-06-01,Other,80+,308,0.058,31,0.016,0.013
2020-06-01,Other,Total,8935,0.11,70,0.016,0.027000000000000003
2020-06-01,White,0-17,383,0.08199999999999999,0,0.0,0.292
2020-06-01,White,18-34,3161,0.14400000000000002,5,0.114,0.302
2020-06-01,White,35-49,3166,0.155,12,0.065,0.325
2020-06-01,White,50-64,4049,0.21,122,0.19399999999999998,0.43
2020-06-01,White,65-79,3146,0.33399999999999996,438,0.33299999999999996,0.54
2020-06-01,White,80+,2194,0.42,792,0.42,0.5720000000000001
2020-06-01,White,Total,16114,0.19899999999999998,1369,0.337,0.366
2020-06-02,Asian,0-17,165,0.034,0,0.0,0.13
2020-06-02,Asian,18-34,1683,0.07400000000000001,3,0.068,0.151
2020-06-02,Asian,35-49,2036,0.09699999999999999,17,0.08600000000000001,0.179
2020-06-02,Asian,50-64,2150,0.11,69,0.106,0.16699999999999998
2020-06-02,Asian,65-79,1117,0.11699999999999999,154,0.114,0.172
2020-06-02,Asian,80+,879,0.166,401,0.208,0.172
2020-06-02,Asian,Total,8039,0.09699999999999999,644,0.154,0.157
2020-06-02,Black,0-17,82,0.017,0,0.0,0.054000000000000006
2020-06-02,Black,18-34,918,0.040999999999999995,4,0.091,0.065
2020-06-02,Black,35-49,920,0.044000000000000004,17,0.08600000000000001,0.059
2020-06-02,Black,50-64,1160,0.059,63,0.09699999999999999,0.064
2020-06-02,Black,65-79,773,0.081,159,0.119,0.055
2020-06-02,Black,80+,441,0.083,171,0.08900000000000001,0.048
2020-06-02,Black,Total,4298,0.052000000000000005,414,0.1,0.06
2020-06-02,Latino,0-17,3381,0.6920000000000001,0,0.0,0.479
2020-06-02,Latino,18-34,13796,0.61,30,0.682,0.45
2020-06-02,Latino,35-49,12379,0.59,146,0.741,0.415
2020-06-02,Latino,50-64,10209,0.518,382,0.59,0.322
2020-06-02,Latino,65-79,3717,0.387,559,0.41700000000000004,0.218
2020-06-02,Latino,80+,1459,0.275,514,0.267,0.196
2020-06-02,Latino,Total,44975,0.541,1631,0.392,0.389
2020-06-02,Other,0-17,855,0.175,0,0.0,0.044000000000000004
2020-06-02,Other,18-34,2967,0.131,2,0.045,0.032
2020-06-02,Other,35-49,2437,0.11599999999999999,3,0.015,0.021
2020-06-02,Other,50-64,2061,0.105,10,0.016,0.017
2020-06-02,Other,65-79,796,0.08300000000000002,26,0.02,0.015
2020-06-02,Other,80+,319,0.059000000000000004,31,0.016,0.013
2020-06-02,Other,Total,9437,0.11399999999999999,72,0.017,0.027000000000000003
2020-06-02,White,0-17,402,0.08199999999999999,0,0.0,0.292
2020-06-02,White,18-34,3236,0.14300000000000002,5,0.114,0.302
2020-06-02,White,35-49,3222,0.153,14,0.07100000000000001,0.325
2020-06-02,White,50-64,4116,0.209,124,0.191,0.43
2020-06-02,White,65-79,3191,0.33299999999999996,442,0.33,0.54
2020-06-02,White,80+,2217,0.41700000000000004,810,0.42,0.5720000000000001
2020-06-02,White,Total,16402,0.19699999999999998,1395,0.336,0.366
2020-06-10,Asian,0-17,193,0.03,0,0.0,0.13
2020-06-10,Asian,18+,8606,0.09300000000000001,712,0.151,0.165
2020-06-10,Asian,18-34,1888,0.067,4,0.077,0.151
2020-06-10,Asian,35-49,2211,0.08800000000000001,18,0.078,0.179
2020-06-10,Asian,50-64,2328,0.102,74,0.099,0.16699999999999998
2020-06-10,Asian,65-79,1216,0.11199999999999999,176,0.11699999999999999,0.172
2020-06-10,Asian,80+,963,0.159,440,0.204,0.172
2020-06-10,Asian,Total,8809,0.08800000000000001,712,0.151,0.157
2020-06-10,Black,0-17,99,0.015,0,0.0,0.054000000000000006
2020-06-10,Black,18+,4674,0.05,454,0.09699999999999999,0.061
2020-06-10,Black,18-34,1051,0.038,5,0.096,0.065
2020-06-10,Black,35-49,1026,0.040999999999999995,19,0.08199999999999999,0.059
2020-06-10,Black,50-64,1269,0.055,71,0.095,0.064
2020-06-10,Black,65-79,838,0.077,174,0.11599999999999999,0.055
2020-06-10,Black,80+,490,0.081,185,0.08600000000000001,0.048
2020-06-10,Black,Total,4777,0.048,454,0.09699999999999999,0.06
2020-06-10,Latino,0-17,4490,0.6920000000000001,0,0.0,0.479
2020-06-10,Latino,18+,50902,0.5479999999999999,1887,0.402,0.363
2020-06-10,Latino,18-34,17410,0.624,34,0.654,0.45
2020-06-10,Latino,35-49,15155,0.604,171,0.74,0.415
2020-06-10,Latino,50-64,12262,0.534,446,0.598,0.322
2020-06-10,Latino,65-79,4338,0.401,645,0.429,0.218
2020-06-10,Latino,80+,1737,0.28800000000000003,591,0.27399999999999997,0.196
2020-06-10,Latino,Total,55439,0.5579999999999999,1888,0.402,0.389
2020-06-10,Other,0-17,1203,0.186,0,0.0,0.044000000000000004
2020-06-10,Other,18+,10850,0.11599999999999999,86,0.019000000000000003,0.022000000000000002
2020-06-10,Other,18-34,3866,0.139,2,0.038,0.032
2020-06-10,Other,35-49,3087,0.122,4,0.017,0.021
2020-06-10,Other,50-64,2574,0.11199999999999999,14,0.019000000000000003,0.017
2020-06-10,Other,65-79,938,0.086,29,0.020000000000000004,0.015
2020-06-10,Other,80+,385,0.063,37,0.017,0.013
2020-06-10,Other,Total,12056,0.121,86,0.019000000000000003,0.027000000000000003
2020-06-10,White,0-17,502,0.077,0,0.0,0.292
2020-06-10,White,18+,17792,0.192,1553,0.331,0.38799999999999996
2020-06-10,White,18-34,3664,0.131,7,0.135,0.302
2020-06-10,White,35-49,3630,0.145,19,0.08199999999999999,0.325
2020-06-10,White,50-64,4543,0.198,141,0.18899999999999997,0.43
2020-06-10,White,65-79,3501,0.32299999999999995,481,0.32,0.54
2020-06-10,White,80+,2454,0.407,905,0.419,0.5720000000000001
2020-06-10,White,Total,18312,0.184,1553,0.331,0.366
2020-06-11,Asian,0-17,195,0.028999999999999998,0,0.0,0.13
2020-06-11,Asian,18+,8675,0.091,720,0.152,0.165
2020-06-11,Asian,18-34,1903,0.067,4,0.077,0.151
2020-06-11,Asian,35-49,2233,0.08800000000000001,19,0.081,0.179
2020-06-11,Asian,50-64,2340,0.10099999999999999,75,0.099,0.16699999999999998
2020-06-11,Asian,65-79,1231,0.11199999999999999,177,0.11599999999999999,0.172
2020-06-11,Asian,80+,968,0.158,445,0.204,0.172
2020-06-11,Asian,Total,8880,0.08700000000000001,720,0.151,0.157
2020-06-11,Black,0-17,103,0.015,0,0.0,0.054000000000000006
2020-06-11,Black,18+,4725,0.05,458,0.096,0.061
2020-06-11,Black,18-34,1064,0.037000000000000005,5,0.096,0.065
2020-06-11,Black,35-49,1038,0.040999999999999995,19,0.081,0.059
2020-06-11,Black,50-64,1283,0.055,72,0.095,0.064
2020-06-11,Black,65-79,846,0.077,176,0.11599999999999999,0.055
2020-06-11,Black,80+,494,0.081,186,0.085,0.048
2020-06-11,Black,Total,4832,0.048,458,0.096,0.06
2020-06-11,Latino,0-17,4648,0.6950000000000001,0,0.0,0.479
2020-06-11,Latino,18+,52198,0.552,1911,0.402,0.363
2020-06-11,Latino,18-34,17926,0.629,34,0.654,0.45
2020-06-11,Latino,35-49,15544,0.607,173,0.733,0.415
2020-06-11,Latino,50-64,12549,0.537,455,0.598,0.322
2020-06-11,Latino,65-79,4416,0.40299999999999997,651,0.42700000000000005,0.218
2020-06-11,Latino,80+,1763,0.289,598,0.27399999999999997,0.196
2020-06-11,Latino,Total,56896,0.562,1912,0.402,0.389
2020-06-11,Other,0-17,1224,0.18200000000000002,0,0.0,0.044000000000000004
2020-06-11,Other,18+,10946,0.11499999999999999,86,0.018000000000000002,0.022000000000000002
2020-06-11,Other,18-34,3912,0.138,2,0.038,0.032
2020-06-11,Other,35-49,3112,0.121,4,0.016,0.021
2020-06-11,Other,50-64,2605,0.11099999999999999,14,0.019000000000000003,0.017
2020-06-11,Other,65-79,933,0.08499999999999999,28,0.019000000000000003,0.015
2020-06-11,Other,80+,384,0.063,38,0.018000000000000002,0.013
2020-06-11,Other,Total,12172,0.12,86,0.018000000000000002,0.027000000000000003
2020-06-11,White,0-17,517,0.077,0,0.0,0.292
2020-06-11,White,18+,17992,0.19,1582,0.33299999999999996,0.38799999999999996
2020-06-11,White,18-34,3707,0.13,7,0.135,0.302
2020-06-11,White,35-49,3664,0.14300000000000002,21,0.08900000000000001,0.325
2020-06-11,White,50-64,4596,0.19699999999999998,145,0.191,0.43
2020-06-11,White,65-79,3540,0.32299999999999995,491,0.322,0.54
2020-06-11,White,80+,2485,0.408,918,0.42,0.5720000000000001
2020-06-11,White,Total,18528,0.183,1582,0.332,0.366
2020-06-12,Asian,0-17,200,0.028999999999999998,0,0.0,0.13
2020-06-12,Asian,18+,8795,0.091,733,0.153,0.165
2020-06-12,Asian,18-34,1931,0.066,4,0.077,0.151
2020-06-12,Asian,35-49,2260,0.08600000000000001,20,0.084,0.179
2020-06-12,Asian,50-64,2377,0.1,76,0.099,0.16699999999999998
2020-06-12,Asian,65-79,1251,0.11199999999999999,184,0.12,0.172
2020-06-12,Asian,80+,976,0.158,449,0.203,0.172
2020-06-12,Asian,Total,9006,0.08700000000000001,733,0.153,0.157
2020-06-12,Black,0-17,103,0.015,0,0.0,0.054000000000000006
2020-06-12,Black,18+,4799,0.05,458,0.095,0.061
2020-06-12,Black,18-34,1090,0.037000000000000005,5,0.096,0.065
2020-06-12,Black,35-49,1057,0.04,19,0.08,0.059
2020-06-12,Black,50-64,1295,0.054000000000000006,72,0.094,0.064
2020-06-12,Black,65-79,859,0.077,175,0.114,0.055
2020-06-12,Black,80+,498,0.081,187,0.085,0.048
2020-06-12,Black,Total,4906,0.047,458,0.095,0.06
2020-06-12,Latino,0-17,4807,0.6940000000000001,0,0.0,0.479
2020-06-12,Latino,18+,53560,0.5539999999999999,1940,0.40399999999999997,0.363
2020-06-12,Latino,18-34,18498,0.63,34,0.654,0.45
2020-06-12,Latino,35-49,15931,0.608,174,0.7340000000000001,0.415
2020-06-12,Latino,50-64,12842,0.539,464,0.603,0.322
2020-06-12,Latino,65-79,4497,0.40299999999999997,655,0.42700000000000005,0.218
2020-06-12,Latino,80+,1792,0.29100000000000004,613,0.27699999999999997,0.196
2020-06-12,Latino,Total,58415,0.5630000000000001,1941,0.40399999999999997,0.389
2020-06-12,Other,0-17,1283,0.186,0,0.0,0.044000000000000004
2020-06-12,Other,18+,11345,0.11800000000000001,80,0.017,0.022000000000000002
2020-06-12,Other,18-34,4086,0.139,2,0.038,0.032
2020-06-12,Other,35-49,3227,0.123,4,0.012,0.021
2020-06-12,Other,50-64,2681,0.11299999999999999,12,0.016,0.017
2020-06-12,Other,65-79,960,0.086,27,0.018000000000000002,0.015
2020-06-12,Other,80+,391,0.063,36,0.016,0.013
2020-06-12,Other,Total,12630,0.121,80,0.017,0.027000000000000003
2020-06-12,White,0-17,531,0.077,0,0.0,0.292
2020-06-12,White,18+,18231,0.188,1594,0.332,0.38799999999999996
2020-06-12,White,18-34,3779,0.129,7,0.135,0.302
2020-06-12,White,35-49,3714,0.14200000000000002,21,0.08900000000000001,0.325
2020-06-12,White,50-64,4642,0.195,145,0.18899999999999997,0.43
2020-06-12,White,65-79,3586,0.322,494,0.322,0.54
2020-06-12,White,80+,2510,0.407,927,0.419,0.5720000000000001
2020-06-12,White,Total,18783,0.18100000000000002,1594,0.332,0.366
2020-06-13,Asian,0-17,202,0.027999999999999997,0,0.0,0.13
2020-06-13,Asian,18+,8880,0.09,745,0.152,0.165
2020-06-13,Asian,18-34,1951,0.065,4,0.073,0.151
2020-06-13,Asian,35-49,2279,0.085,20,0.08199999999999999,0.179
2020-06-13,Asian,50-64,2399,0.099,77,0.098,0.16699999999999998
2020-06-13,Asian,65-79,1262,0.111,188,0.12,0.172
2020-06-13,Asian,80+,989,0.157,456,0.201,0.172
2020-06-13,Asian,Total,9093,0.08600000000000001,745,0.152,0.157
2020-06-13,Black,0-17,104,0.015,0,0.0,0.054000000000000006
2020-06-13,Black,18+,4858,0.049,470,0.096,0.061
2020-06-13,Black,18-34,1103,0.037000000000000005,5,0.091,0.065
2020-06-13,Black,35-49,1067,0.04,19,0.078,0.059
2020-06-13,Black,50-64,1308,0.054000000000000006,72,0.092,0.064
2020-06-13,Black,65-79,872,0.077,177,0.113,0.055
2020-06-13,Black,80+,508,0.081,197,0.08700000000000001,0.048
2020-06-13,Black,Total,4966,0.047,470,0.096,0.06
2020-06-13,Latino,0-17,4956,0.6940000000000001,0,0.0,0.479
2020-06-13,Latino,18+,54694,0.555,1984,0.40399999999999997,0.363
2020-06-13,Latino,18-34,18967,0.631,37,0.6729999999999999,0.45
2020-06-13,Latino,35-49,16251,0.609,180,0.738,0.415
2020-06-13,Latino,50-64,13067,0.54,473,0.602,0.322
2020-06-13,Latino,65-79,4582,0.405,670,0.428,0.218
2020-06-13,Latino,80+,1827,0.29,624,0.275,0.196
2020-06-13,Latino,Total,59702,0.5640000000000001,1985,0.40399999999999997,0.389
2020-06-13,Other,0-17,1333,0.186,0,0.0,0.044000000000000004
2020-06-13,Other,18+,11639,0.119,84,0.017,0.022000000000000002
2020-06-13,Other,18-34,4206,0.14,2,0.036000000000000004,0.032
2020-06-13,Other,35-49,3309,0.124,3,0.012,0.021
2020-06-13,Other,50-64,2732,0.11299999999999999,14,0.018000000000000002,0.017
2020-06-13,Other,65-79,974,0.086,27,0.018000000000000002,0.015
2020-06-13,Other,80+,418,0.06599999999999999,38,0.016,0.013
2020-06-13,Other,Total,12974,0.122,84,0.017,0.027000000000000003
2020-06-13,White,0-17,546,0.076,0,0.0,0.292
2020-06-13,White,18+,18478,0.188,1632,0.332,0.38799999999999996
2020-06-13,White,18-34,3834,0.128,7,0.127,0.302
2020-06-13,White,35-49,3763,0.141,22,0.09,0.325
2020-06-13,White,50-64,4694,0.19399999999999998,150,0.191,0.43
2020-06-13,White,65-79,3635,0.321,503,0.321,0.54
2020-06-13,White,80+,2552,0.405,950,0.419,0.5720000000000001
2020-06-13,White,Total,19045,0.18,1632,0.332,0.366
2020-06-14,Asian,0-17,200,0.027999999999999997,0,0.0,0.13
2020-06-14,Asian,18+,8933,0.08900000000000001,747,0.152,0.165
2020-06-14,Asian,18-34,1960,0.064,4,0.07100000000000001,0.151
2020-06-14,Asian,35-49,2298,0.085,20,0.08199999999999999,0.179
2020-06-14,Asian,50-64,2410,0.098,77,0.09699999999999999,0.16699999999999998
2020-06-14,Asian,65-79,1274,0.11199999999999999,189,0.121,0.172
2020-06-14,Asian,80+,991,0.156,457,0.201,0.172
2020-06-14,Asian,Total,9144,0.085,747,0.152,0.157
2020-06-14,Black,0-17,109,0.015,0,0.0,0.054000000000000006
2020-06-14,Black,18+,4886,0.049,471,0.095,0.061
2020-06-14,Black,18-34,1113,0.036000000000000004,5,0.08900000000000001,0.065
2020-06-14,Black,35-49,1074,0.04,19,0.078,0.059
2020-06-14,Black,50-64,1316,0.054000000000000006,72,0.091,0.064
2020-06-14,Black,65-79,874,0.077,178,0.113,0.055
2020-06-14,Black,80+,509,0.08,197,0.08700000000000001,0.048
2020-06-14,Black,Total,4999,0.047,471,0.095,0.06
2020-06-14,Latino,0-17,5063,0.6920000000000001,0,0.0,0.479
2020-06-14,Latino,18+,55266,0.5539999999999999,1991,0.40399999999999997,0.363
2020-06-14,Latino,18-34,19199,0.628,38,0.679,0.45
2020-06-14,Latino,35-49,16437,0.608,181,0.7390000000000001,0.415
2020-06-14,Latino,50-64,13187,0.539,476,0.602,0.322
2020-06-14,Latino,65-79,4608,0.40399999999999997,672,0.42700000000000005,0.218
2020-06-14,Latino,80+,1835,0.29,624,0.275,0.196
2020-06-14,Latino,Total,60377,0.5630000000000001,1992,0.40399999999999997,0.389
2020-06-14,Other,0-17,1391,0.189,0,0.0,0.044000000000000004
2020-06-14,Other,18+,12046,0.121,86,0.017,0.022000000000000002
2020-06-14,Other,18-34,4389,0.14400000000000002,2,0.036000000000000004,0.032
2020-06-14,Other,35-49,3413,0.126,3,0.012,0.021
2020-06-14,Other,50-64,2812,0.11499999999999999,15,0.019000000000000003,0.017
2020-06-14,Other,65-79,997,0.087,27,0.018000000000000002,0.015
2020-06-14,Other,80+,435,0.06799999999999999,39,0.017,0.013
2020-06-14,Other,Total,13439,0.125,86,0.017,0.027000000000000003
2020-06-14,White,0-17,555,0.076,0,0.0,0.292
2020-06-14,White,18+,18662,0.187,1639,0.332,0.38799999999999996
2020-06-14,White,18-34,3890,0.127,7,0.125,0.302
2020-06-14,White,35-49,3801,0.141,22,0.09,0.325
2020-06-14,White,50-64,4739,0.19399999999999998,151,0.191,0.43
2020-06-14,White,65-79,3667,0.321,506,0.322,0.54
2020-06-14,White,80+,2565,0.405,953,0.42,0.5720000000000001
2020-06-14,White,Total,19240,0.179,1639,0.332,0.366
2020-06-15,Asian,0-17,206,0.027000000000000003,0,0.0,0.13
2020-06-15,Asian,18+,9089,0.08700000000000001,757,0.151,0.165
2020-06-15,Asian,18-34,2003,0.062,4,0.07100000000000001,0.151
2020-06-15,Asian,35-49,2341,0.083,21,0.084,0.179
2020-06-15,Asian,50-64,2448,0.096,78,0.09699999999999999,0.16699999999999998
2020-06-15,Asian,65-79,1287,0.109,191,0.12,0.172
2020-06-15,Asian,80+,1010,0.156,463,0.201,0.172
2020-06-15,Asian,Total,9305,0.083,757,0.151,0.157
2020-06-15,Black,0-17,115,0.015,0,0.0,0.054000000000000006
2020-06-15,Black,18+,5009,0.048,479,0.096,0.061
2020-06-15,Black,18-34,1150,0.036000000000000004,5,0.08900000000000001,0.065
2020-06-15,Black,35-49,1101,0.039,19,0.076,0.059
2020-06-15,Black,50-64,1347,0.053,72,0.08900000000000001,0.064
2020-06-15,Black,65-79,892,0.076,179,0.11199999999999999,0.055
2020-06-15,Black,80+,519,0.08,204,0.08900000000000001,0.048
2020-06-15,Black,Total,5128,0.046,479,0.096,0.06
